file_path	file_role	accession	assembly_code	annotation_code	sample_code	dataset_code	md5
/home/labuser/rdcheng/gd/manual_files/rRNA.NG39.bed	rRNA	NG39	ASM_NG39				
/home/labuser/rdcheng/gd/manual_files/rRNA.No8.bed	rRNA	No8	ASM_No8				
/home/labuser/rdcheng/gd/manual_files/rRNA.OglaRS2.bed	rRNA	OglaRS2	ASM_OglaRS2				
/home/labuser/rdcheng/gd/manual_files/rRNA.OmerRS3.bed	rRNA	OmerRS3	ASM_OmerRS3				
/home/labuser/rdcheng/gd/manual_files/rRNA.R498.bed	rRNA	R498	ASM_R498				
/home/labuser/rdcheng/gd/manual_files/rRNA.R9311.bed	rRNA	R9311	ASM_R9311				
/home/labuser/rdcheng/gd/manual_files/genome.WSSM.fasta	genome	WSSM	ASM_WSSM				
/home/labuser/rdcheng/gd/manual_files/genome.WYG3.fasta	genome	WYG3	ASM_WYG3				
/home/labuser/rdcheng/gd/manual_files/genome.XL628S.fasta	genome	XL628S	ASM_XL628S				
/home/labuser/rdcheng/gd/manual_files/genome.XYXZ.fasta	genome	XYXZ	ASM_XYXZ				
/home/labuser/rdcheng/gd/manual_files/genome.Y4B.fasta	genome	Y4B	ASM_Y4B				
/home/labuser/rdcheng/gd/manual_files/genome.YF47.fasta	genome	YF47	ASM_YF47				
/home/labuser/rdcheng/gd/manual_files/genome.YX1.fasta	genome	YX1	ASM_YX1				
/home/labuser/rdcheng/gd/manual_files/rRNA.OnivRS2.bed	rRNA	OnivRS2	ASM_OnivRS2				
/home/labuser/rdcheng/gd/manual_files/rRNA.R527.bed	rRNA	R527	ASM_R527				
/home/labuser/rdcheng/gd/manual_files/rRNA.S548.bed	rRNA	S548	ASM_S548				
/home/labuser/rdcheng/gd/manual_files/rRNA.Sasa.bed	rRNA	Sasa	ASM_Sasa				
/home/labuser/rdcheng/gd/manual_files/rRNA.SN265.bed	rRNA	SN265	ASM_SN265				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG14.bed	rRNA	TG14	ASM_TG14				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG17.bed	rRNA	TG17	ASM_TG17				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG19.bed	rRNA	TG19	ASM_TG19				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG22.bed	rRNA	TG22	ASM_TG22				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG27.bed	rRNA	TG27	ASM_TG27				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG29.bed	rRNA	TG29	ASM_TG29				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG31.bed	rRNA	TG31	ASM_TG31				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG33.bed	rRNA	TG33	ASM_TG33				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG3.bed	rRNA	TG3	ASM_TG3				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG42.bed	rRNA	TG42	ASM_TG42				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG49.bed	rRNA	TG49	ASM_TG49				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG50.bed	rRNA	TG50	ASM_TG50				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG53.bed	rRNA	TG53	ASM_TG53				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG55.bed	rRNA	TG55	ASM_TG55				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG56.bed	rRNA	TG56	ASM_TG56				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG59.bed	rRNA	TG59	ASM_TG59				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG61.bed	rRNA	TG61	ASM_TG61				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG63.bed	rRNA	TG63	ASM_TG63				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG65.bed	rRNA	TG65	ASM_TG65				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG68.bed	rRNA	TG68	ASM_TG68				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG6.bed	rRNA	TG6	ASM_TG6				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG70.bed	rRNA	TG70	ASM_TG70				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG80.bed	rRNA	TG80	ASM_TG80				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG81.bed	rRNA	TG81	ASM_TG81				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG90.bed	rRNA	TG90	ASM_TG90				
/home/labuser/rdcheng/gd/manual_files/rRNA.TG9.bed	rRNA	TG9	ASM_TG9				
/home/labuser/rdcheng/gd/manual_files/rRNA.TM.bed	rRNA	TM	ASM_TM				
/home/labuser/rdcheng/gd/manual_files/rRNA.Toyo.bed	rRNA	Toyo	ASM_Toyo				
/home/labuser/rdcheng/gd/manual_files/rRNA.Tumba.bed	rRNA	Tumba	ASM_Tumba				
/home/labuser/rdcheng/gd/manual_files/rRNA.WSSM.bed	rRNA	WSSM	ASM_WSSM				
/home/labuser/rdcheng/gd/manual_files/rRNA.WW8.bed	rRNA	WW8	ASM_WW8				
/home/labuser/rdcheng/gd/manual_files/rRNA.WYG3.bed	rRNA	WYG3	ASM_WYG3				
/home/labuser/rdcheng/gd/manual_files/rRNA.WYJ3.bed	rRNA	WYJ3	ASM_WYJ3				
/home/labuser/rdcheng/gd/manual_files/rRNA.XL628S.bed	rRNA	XL628S	ASM_XL628S				
/home/labuser/rdcheng/gd/manual_files/rRNA.XS134.bed	rRNA	XS134	ASM_XS134				
/home/labuser/rdcheng/gd/manual_files/rRNA.Y3551.bed	rRNA	Y3551	ASM_Y3551				
/home/labuser/rdcheng/gd/manual_files/rRNA.Y58S.bed	rRNA	Y58S	ASM_Y58S				
/home/labuser/rdcheng/gd/manual_files/rRNA.YJSM.bed	rRNA	YJSM	ASM_YJSM				
/home/labuser/rdcheng/gd/manual_files/rRNA.YZX.bed	rRNA	YZX	ASM_YZX				
/home/labuser/rdcheng/gd/manual_files/rRNA.ZH11.bed	rRNA	ZH11	ASM_ZH11				
/home/labuser/rdcheng/gd/manual_files/tRNA.02428.bed	tRNA	02428	ASM_02428				
/home/labuser/rdcheng/gd/manual_files/tRNA.117534.bed	tRNA	117534	ASM_117534				
/home/labuser/rdcheng/gd/manual_files/tRNA.125827.bed	tRNA	125827	ASM_125827				
/home/labuser/rdcheng/gd/manual_files/tRNA.127564.bed	tRNA	127564	ASM_127564				
/home/labuser/rdcheng/gd/manual_files/tRNA.127742.bed	tRNA	127742	ASM_127742				
/home/labuser/rdcheng/gd/manual_files/tRNA.132278.bed	tRNA	132278	ASM_132278				
/home/labuser/rdcheng/gd/manual_files/tRNA.17S.bed	tRNA	17S	ASM_17S				
/home/labuser/rdcheng/gd/manual_files/genome.FS32.fasta	genome	FS32	ASM_FS32				
/home/labuser/rdcheng/gd/manual_files/genome.G46.fasta	genome	G46	ASM_G46				
/home/labuser/rdcheng/gd/manual_files/genome.G630.fasta	genome	G630	ASM_G630				
/home/labuser/rdcheng/gd/manual_files/genome.G8.fasta	genome	G8	ASM_G8				
/home/labuser/rdcheng/gd/manual_files/genome.Gim.fasta	genome	Gim	ASM_Gim				
/home/labuser/rdcheng/gd/manual_files/genome.GWX30.fasta	genome	GWX30	ASM_GWX30				
/home/labuser/rdcheng/gd/manual_files/genome.HBK.fasta	genome	HBK	ASM_HBK				
/home/labuser/rdcheng/gd/manual_files/genome.HHZ.fasta	genome	HHZ	ASM_HHZ				
/home/labuser/rdcheng/gd/manual_files/genome.HMXRS1.fasta	genome	HMXRS1	ASM_HMXRS1				
/home/labuser/rdcheng/gd/manual_files/genome.HMZ.fasta	genome	HMZ	ASM_HMZ				
/home/labuser/rdcheng/gd/manual_files/genome.HZ.fasta	genome	HZ	ASM_HZ				
/home/labuser/rdcheng/gd/manual_files/genome.II32.fasta	genome	II32	ASM_II32				
/home/labuser/rdcheng/gd/manual_files/genome.J4155.fasta	genome	J4155	ASM_J4155				
/home/labuser/rdcheng/gd/manual_files/genome.J4155S.fasta	genome	J4155S	ASM_J4155S				
/home/labuser/rdcheng/gd/manual_files/genome.JR2031.fasta	genome	JR2031	ASM_JR2031				
/home/labuser/rdcheng/gd/manual_files/genome.Kosh.fasta	genome	Kosh	ASM_Kosh				
/home/labuser/rdcheng/gd/manual_files/genome.KY131.fasta	genome	KY131	ASM_KY131				
/home/labuser/rdcheng/gd/manual_files/genome.LDXZ.fasta	genome	LDXZ	ASM_LDXZ				
/home/labuser/rdcheng/gd/manual_files/genome.Lemont.fasta	genome	Lemont	ASM_Lemont				
/home/labuser/rdcheng/gd/manual_files/genome.LG31.fasta	genome	LG31	ASM_LG31				
/home/labuser/rdcheng/gd/manual_files/genome.LG5.fasta	genome	LG5	ASM_LG5				
/home/labuser/rdcheng/gd/manual_files/genome.LJ.fasta	genome	LJ	ASM_LJ				
/home/labuser/rdcheng/gd/manual_files/genome.LK638S.fasta	genome	LK638S	ASM_LK638S				
/home/labuser/rdcheng/gd/manual_files/genome.LTH.fasta	genome	LTH	ASM_LTH				
/home/labuser/rdcheng/gd/manual_files/genome.MH63RS3.fasta	genome	MH63RS3	ASM_MH63RS3				
/home/labuser/rdcheng/gd/manual_files/genome.Mitak.fasta	genome	Mitak	ASM_Mitak				
/home/labuser/rdcheng/gd/manual_files/genome.NamRoo.fasta	genome	NamRoo	ASM_NamRoo				
/home/labuser/rdcheng/gd/manual_files/genome.NG39.fasta	genome	NG39	ASM_NG39				
/home/labuser/rdcheng/gd/manual_files/genome.No8.fasta	genome	No8	ASM_No8				
/home/labuser/rdcheng/gd/manual_files/genome.ObarRS3.fasta	genome	ObarRS3	ASM_ObarRS3				
/home/labuser/rdcheng/gd/manual_files/genome.OglaRS2.fasta	genome	OglaRS2	ASM_OglaRS2				
/home/labuser/rdcheng/gd/manual_files/genome.OgluRS3.fasta	genome	OgluRS3	ASM_OgluRS3				
/home/labuser/rdcheng/gd/manual_files/genome.OmerRS3.fasta	genome	OmerRS3	ASM_OmerRS3				
/home/labuser/rdcheng/gd/manual_files/genome.OnivRS2.fasta	genome	OnivRS2	ASM_OnivRS2				
/home/labuser/rdcheng/gd/manual_files/genome.OrufRS1.fasta	genome	OrufRS1	ASM_OrufRS1				
/home/labuser/rdcheng/gd/manual_files/genome.P64S.fasta	genome	P64S	ASM_P64S				
/home/labuser/rdcheng/gd/manual_files/genome.R498.fasta	genome	R498	ASM_R498				
/home/labuser/rdcheng/gd/manual_files/genome.R527.fasta	genome	R527	ASM_R527				
/home/labuser/rdcheng/gd/manual_files/genome.R600.fasta	genome	R600	ASM_R600				
/home/labuser/rdcheng/gd/manual_files/genome.R70.fasta	genome	R70	ASM_R70				
/home/labuser/rdcheng/gd/manual_files/genome.R9311.fasta	genome	R9311	ASM_R9311				
/home/labuser/rdcheng/gd/manual_files/genome.S548.fasta	genome	S548	ASM_S548				
/home/labuser/rdcheng/gd/manual_files/genome.Sasa.fasta	genome	Sasa	ASM_Sasa				
/home/labuser/rdcheng/gd/manual_files/genome.SN265.fasta	genome	SN265	ASM_SN265				
/home/labuser/rdcheng/gd/manual_files/genome.TF.fasta	genome	TF	ASM_TF				
/home/labuser/rdcheng/gd/manual_files/genome.TG14.fasta	genome	TG14	ASM_TG14				
/home/labuser/rdcheng/gd/manual_files/genome.TG17.fasta	genome	TG17	ASM_TG17				
/home/labuser/rdcheng/gd/manual_files/genome.TG19.fasta	genome	TG19	ASM_TG19				
/home/labuser/rdcheng/gd/manual_files/genome.TG22.fasta	genome	TG22	ASM_TG22				
/home/labuser/rdcheng/gd/manual_files/genome.TG27.fasta	genome	TG27	ASM_TG27				
/home/labuser/rdcheng/gd/manual_files/genome.TG29.fasta	genome	TG29	ASM_TG29				
/home/labuser/rdcheng/gd/manual_files/genome.TG31.fasta	genome	TG31	ASM_TG31				
/home/labuser/rdcheng/gd/manual_files/genome.TG33.fasta	genome	TG33	ASM_TG33				
/home/labuser/rdcheng/gd/manual_files/genome.TG3.fasta	genome	TG3	ASM_TG3				
/home/labuser/rdcheng/gd/manual_files/genome.TG42.fasta	genome	TG42	ASM_TG42				
/home/labuser/rdcheng/gd/manual_files/genome.TG49.fasta	genome	TG49	ASM_TG49				
/home/labuser/rdcheng/gd/manual_files/genome.TG50.fasta	genome	TG50	ASM_TG50				
/home/labuser/rdcheng/gd/manual_files/genome.TG53.fasta	genome	TG53	ASM_TG53				
/home/labuser/rdcheng/gd/manual_files/genome.TG55.fasta	genome	TG55	ASM_TG55				
/home/labuser/rdcheng/gd/manual_files/genome.TG56.fasta	genome	TG56	ASM_TG56				
/home/labuser/rdcheng/gd/manual_files/genome.TG59.fasta	genome	TG59	ASM_TG59				
/home/labuser/rdcheng/gd/manual_files/genome.TG61.fasta	genome	TG61	ASM_TG61				
/home/labuser/rdcheng/gd/manual_files/genome.TG63.fasta	genome	TG63	ASM_TG63				
/home/labuser/rdcheng/gd/manual_files/genome.TG65.fasta	genome	TG65	ASM_TG65				
/home/labuser/rdcheng/gd/manual_files/genome.TG68.fasta	genome	TG68	ASM_TG68				
/home/labuser/rdcheng/gd/manual_files/genome.TG6.fasta	genome	TG6	ASM_TG6				
/home/labuser/rdcheng/gd/manual_files/rRNA.XYXZ.bed	rRNA	XYXZ	ASM_XYXZ				
/home/labuser/rdcheng/gd/manual_files/rRNA.Y4B.bed	rRNA	Y4B	ASM_Y4B				
/home/labuser/rdcheng/gd/manual_files/rRNA.YF47.bed	rRNA	YF47	ASM_YF47				
/home/labuser/rdcheng/gd/manual_files/rRNA.YX1.bed	rRNA	YX1	ASM_YX1				
/home/labuser/rdcheng/gd/manual_files/rRNA.Z9311S.bed	rRNA	Z9311S	ASM_Z9311S				
/home/labuser/rdcheng/gd/manual_files/rRNA.ZS97RS3.bed	rRNA	ZS97RS3	ASM_ZS97RS3				
/home/labuser/rdcheng/gd/manual_files/tRNA.117425.bed	tRNA	117425	ASM_117425				
/home/labuser/rdcheng/gd/manual_files/tRNA.125619.bed	tRNA	125619	ASM_125619				
/home/labuser/rdcheng/gd/manual_files/tRNA.127518.bed	tRNA	127518	ASM_127518				
/home/labuser/rdcheng/gd/manual_files/tRNA.127652.bed	tRNA	127652	ASM_127652				
/home/labuser/rdcheng/gd/manual_files/tRNA.128077.bed	tRNA	128077	ASM_128077				
/home/labuser/rdcheng/gd/manual_files/tRNA.132424.bed	tRNA	132424	ASM_132424				
/home/labuser/rdcheng/gd/manual_files/tRNA.33S.bed	tRNA	33S	ASM_33S				
/home/labuser/rdcheng/gd/manual_files/tRNA.201B.bed	tRNA	201B	ASM_201B				
/home/labuser/rdcheng/gd/manual_files/tRNA.3R11.bed	tRNA	3R11	ASM_3R11				
/home/labuser/rdcheng/gd/manual_files/tRNA.3R17.bed	tRNA	3R17	ASM_3R17				
/home/labuser/rdcheng/gd/manual_files/tRNA.3R25.bed	tRNA	3R25	ASM_3R25				
/home/labuser/rdcheng/gd/manual_files/tRNA.3R30.bed	tRNA	3R30	ASM_3R30				
/home/labuser/rdcheng/gd/manual_files/tRNA.3R34.bed	tRNA	3R34	ASM_3R34				
/home/labuser/rdcheng/gd/manual_files/tRNA.66S.bed	tRNA	66S	ASM_66S				
/home/labuser/rdcheng/gd/manual_files/tRNA.923.bed	tRNA	923	ASM_923				
/home/labuser/rdcheng/gd/manual_files/tRNA.Aikoku.bed	tRNA	Aikoku	ASM_Aikoku				
/home/labuser/rdcheng/gd/manual_files/tRNA.Akita.bed	tRNA	Akita	ASM_Akita				
/home/labuser/rdcheng/gd/manual_files/tRNA.AUS449.bed	tRNA	AUS449	ASM_AUS449				
/home/labuser/rdcheng/gd/manual_files/tRNA.Azucena.bed	tRNA	Azucena	ASM_Azucena				
/home/labuser/rdcheng/gd/manual_files/tRNA.Balilla.bed	tRNA	Balilla	ASM_Balilla				
/home/labuser/rdcheng/gd/manual_files/tRNA.Basmati1.bed	tRNA	Basmati1	ASM_Basmati1				
/home/labuser/rdcheng/gd/manual_files/tRNA.Basmati334.bed	tRNA	Basmati334	ASM_Basmati334				
/home/labuser/rdcheng/gd/manual_files/tRNA.C62S.bed	tRNA	C62S	ASM_C62S				
/home/labuser/rdcheng/gd/manual_files/tRNA.C7.bed	tRNA	C7	ASM_C7				
/home/labuser/rdcheng/gd/manual_files/tRNA.CG14.bed	tRNA	CG14	ASM_CG14				
/home/labuser/rdcheng/gd/manual_files/tRNA.CJS.bed	tRNA	CJS	ASM_CJS				
/home/labuser/rdcheng/gd/manual_files/tRNA.CN1.bed	tRNA	CN1	ASM_CN1				
/home/labuser/rdcheng/gd/manual_files/tRNA.D62.bed	tRNA	D62	ASM_D62				
/home/labuser/rdcheng/gd/manual_files/tRNA.DG.bed	tRNA	DG	ASM_DG				
/home/labuser/rdcheng/gd/manual_files/tRNA.DHX2.bed	tRNA	DHX2	ASM_DHX2				
/home/labuser/rdcheng/gd/manual_files/tRNA.DomSufid.bed	tRNA	DomSufid	ASM_DomSufid				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR11.bed	tRNA	DR11	ASM_DR11				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR12.bed	tRNA	DR12	ASM_DR12				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR13.bed	tRNA	DR13	ASM_DR13				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR14.bed	tRNA	DR14	ASM_DR14				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR15.bed	tRNA	DR15	ASM_DR15				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR16.bed	tRNA	DR16	ASM_DR16				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR17.bed	tRNA	DR17	ASM_DR17				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR18.bed	tRNA	DR18	ASM_DR18				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR1.bed	tRNA	DR1	ASM_DR1				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR20.bed	tRNA	DR20	ASM_DR20				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR2.bed	tRNA	DR2	ASM_DR2				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR3.bed	tRNA	DR3	ASM_DR3				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR4.bed	tRNA	DR4	ASM_DR4				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR5.bed	tRNA	DR5	ASM_DR5				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR6.bed	tRNA	DR6	ASM_DR6				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR7.bed	tRNA	DR7	ASM_DR7				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR8.bed	tRNA	DR8	ASM_DR8				
/home/labuser/rdcheng/gd/manual_files/tRNA.DR9.bed	tRNA	DR9	ASM_DR9				
/home/labuser/rdcheng/gd/manual_files/tRNA.Dular.bed	tRNA	Dular	ASM_Dular				
/home/labuser/rdcheng/gd/manual_files/tRNA.FH838.bed	tRNA	FH838	ASM_FH838				
/home/labuser/rdcheng/gd/manual_files/tRNA.FS32.bed	tRNA	FS32	ASM_FS32				
/home/labuser/rdcheng/gd/manual_files/tRNA.G46.bed	tRNA	G46	ASM_G46				
/home/labuser/rdcheng/gd/manual_files/tRNA.G630.bed	tRNA	G630	ASM_G630				
/home/labuser/rdcheng/gd/manual_files/tRNA.G8.bed	tRNA	G8	ASM_G8				
/home/labuser/rdcheng/gd/manual_files/tRNA.Gim.bed	tRNA	Gim	ASM_Gim				
/home/labuser/rdcheng/gd/manual_files/tRNA.GWX30.bed	tRNA	GWX30	ASM_GWX30				
/home/labuser/rdcheng/gd/manual_files/tRNA.HBK.bed	tRNA	HBK	ASM_HBK				
/home/labuser/rdcheng/gd/manual_files/tRNA.HHZ.bed	tRNA	HHZ	ASM_HHZ				
/home/labuser/rdcheng/gd/manual_files/tRNA.HMXRS1.bed	tRNA	HMXRS1	ASM_HMXRS1				
/home/labuser/rdcheng/gd/manual_files/tRNA.HMZ.bed	tRNA	HMZ	ASM_HMZ				
/home/labuser/rdcheng/gd/manual_files/tRNA.HZ.bed	tRNA	HZ	ASM_HZ				
/home/labuser/rdcheng/gd/manual_files/tRNA.II32.bed	tRNA	II32	ASM_II32				
/home/labuser/rdcheng/gd/manual_files/tRNA.IR64.bed	tRNA	IR64	ASM_IR64				
/home/labuser/rdcheng/gd/manual_files/tRNA.IR8.bed	tRNA	IR8	ASM_IR8				
/home/labuser/rdcheng/gd/manual_files/tRNA.J4155.bed	tRNA	J4155	ASM_J4155				
/home/labuser/rdcheng/gd/manual_files/tRNA.J4155S.bed	tRNA	J4155S	ASM_J4155S				
/home/labuser/rdcheng/gd/manual_files/tRNA.JR2031.bed	tRNA	JR2031	ASM_JR2031				
/home/labuser/rdcheng/gd/manual_files/tRNA.Kosh.bed	tRNA	Kosh	ASM_Kosh				
/home/labuser/rdcheng/gd/manual_files/tRNA.KY131.bed	tRNA	KY131	ASM_KY131				
/home/labuser/rdcheng/gd/manual_files/tRNA.LDXZ.bed	tRNA	LDXZ	ASM_LDXZ				
/home/labuser/rdcheng/gd/manual_files/tRNA.Lemont.bed	tRNA	Lemont	ASM_Lemont				
/home/labuser/rdcheng/gd/manual_files/tRNA.LG31.bed	tRNA	LG31	ASM_LG31				
/home/labuser/rdcheng/gd/manual_files/tRNA.LG5.bed	tRNA	LG5	ASM_LG5				
/home/labuser/rdcheng/gd/manual_files/tRNA.LJ.bed	tRNA	LJ	ASM_LJ				
/home/labuser/rdcheng/gd/manual_files/tRNA.LK638S.bed	tRNA	LK638S	ASM_LK638S				
/home/labuser/rdcheng/gd/manual_files/tRNA.LTH.bed	tRNA	LTH	ASM_LTH				
/home/labuser/rdcheng/gd/manual_files/tRNA.MH63RS3.bed	tRNA	MH63RS3	ASM_MH63RS3				
/home/labuser/rdcheng/gd/manual_files/tRNA.Mitak.bed	tRNA	Mitak	ASM_Mitak				
/home/labuser/rdcheng/gd/manual_files/tRNA.NamRoo.bed	tRNA	NamRoo	ASM_NamRoo				
/home/labuser/rdcheng/gd/manual_files/tRNA.NG39.bed	tRNA	NG39	ASM_NG39				
/home/labuser/rdcheng/gd/manual_files/tRNA.Nipponbare.bed	tRNA	Nipponbare	ASM_Nipponbare				
/home/labuser/rdcheng/gd/manual_files/tRNA.No8.bed	tRNA	No8	ASM_No8				
/home/labuser/rdcheng/gd/manual_files/tRNA.ObarRS3.bed	tRNA	ObarRS3	ASM_ObarRS3				
/home/labuser/rdcheng/gd/manual_files/tRNA.OglaRS2.bed	tRNA	OglaRS2	ASM_OglaRS2				
/home/labuser/rdcheng/gd/manual_files/tRNA.OgluRS3.bed	tRNA	OgluRS3	ASM_OgluRS3				
/home/labuser/rdcheng/gd/manual_files/tRNA.OmerRS3.bed	tRNA	OmerRS3	ASM_OmerRS3				
/home/labuser/rdcheng/gd/manual_files/tRNA.OnivRS2.bed	tRNA	OnivRS2	ASM_OnivRS2				
/home/labuser/rdcheng/gd/manual_files/tRNA.OrufRS1.bed	tRNA	OrufRS1	ASM_OrufRS1				
/home/labuser/rdcheng/gd/manual_files/tRNA.P64S.bed	tRNA	P64S	ASM_P64S				
/home/labuser/rdcheng/gd/manual_files/tRNA.R498.bed	tRNA	R498	ASM_R498				
/home/labuser/rdcheng/gd/manual_files/tRNA.R527.bed	tRNA	R527	ASM_R527				
/home/labuser/rdcheng/gd/manual_files/tRNA.R600.bed	tRNA	R600	ASM_R600				
/home/labuser/rdcheng/gd/manual_files/tRNA.R70.bed	tRNA	R70	ASM_R70				
/home/labuser/rdcheng/gd/manual_files/tRNA.R9311.bed	tRNA	R9311	ASM_R9311				
/home/labuser/rdcheng/gd/manual_files/tRNA.S548.bed	tRNA	S548	ASM_S548				
/home/labuser/rdcheng/gd/manual_files/tRNA.Sasa.bed	tRNA	Sasa	ASM_Sasa				
/home/labuser/rdcheng/gd/manual_files/tRNA.SN265.bed	tRNA	SN265	ASM_SN265				
/home/labuser/rdcheng/gd/manual_files/tRNA.TF.bed	tRNA	TF	ASM_TF				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG14.bed	tRNA	TG14	ASM_TG14				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG17.bed	tRNA	TG17	ASM_TG17				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG19.bed	tRNA	TG19	ASM_TG19				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG22.bed	tRNA	TG22	ASM_TG22				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG27.bed	tRNA	TG27	ASM_TG27				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG29.bed	tRNA	TG29	ASM_TG29				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG31.bed	tRNA	TG31	ASM_TG31				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG33.bed	tRNA	TG33	ASM_TG33				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG3.bed	tRNA	TG3	ASM_TG3				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG42.bed	tRNA	TG42	ASM_TG42				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG49.bed	tRNA	TG49	ASM_TG49				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG50.bed	tRNA	TG50	ASM_TG50				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG53.bed	tRNA	TG53	ASM_TG53				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG55.bed	tRNA	TG55	ASM_TG55				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG56.bed	tRNA	TG56	ASM_TG56				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG59.bed	tRNA	TG59	ASM_TG59				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG61.bed	tRNA	TG61	ASM_TG61				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG63.bed	tRNA	TG63	ASM_TG63				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG65.bed	tRNA	TG65	ASM_TG65				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG68.bed	tRNA	TG68	ASM_TG68				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG6.bed	tRNA	TG6	ASM_TG6				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG70.bed	tRNA	TG70	ASM_TG70				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG80.bed	tRNA	TG80	ASM_TG80				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG81.bed	tRNA	TG81	ASM_TG81				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG90.bed	tRNA	TG90	ASM_TG90				
/home/labuser/rdcheng/gd/manual_files/tRNA.TG9.bed	tRNA	TG9	ASM_TG9				
/home/labuser/rdcheng/gd/manual_files/tRNA.TM.bed	tRNA	TM	ASM_TM				
/home/labuser/rdcheng/gd/manual_files/tRNA.Toyo.bed	tRNA	Toyo	ASM_Toyo				
/home/labuser/rdcheng/gd/manual_files/tRNA.Tumba.bed	tRNA	Tumba	ASM_Tumba				
/home/labuser/rdcheng/gd/manual_files/tRNA.WSSM.bed	tRNA	WSSM	ASM_WSSM				
/home/labuser/rdcheng/gd/manual_files/tRNA.WW8.bed	tRNA	WW8	ASM_WW8				
/home/labuser/rdcheng/gd/manual_files/tRNA.WYG3.bed	tRNA	WYG3	ASM_WYG3				
/home/labuser/rdcheng/gd/manual_files/tRNA.WYJ3.bed	tRNA	WYJ3	ASM_WYJ3				
/home/labuser/rdcheng/gd/manual_files/tRNA.XL628S.bed	tRNA	XL628S	ASM_XL628S				
/home/labuser/rdcheng/gd/manual_files/tRNA.XS134.bed	tRNA	XS134	ASM_XS134				
/home/labuser/rdcheng/gd/manual_files/tRNA.XYXZ.bed	tRNA	XYXZ	ASM_XYXZ				
