run_accession	fastq_ftp	fastq_bytes	fastq_md5	bam_ftp	bam_bytes	bam_md5	submitted_ftp	submitted_bytes	submitted_md5	sra_ftp	sra_bytes	sra_md5
ERR13336542	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/042/ERR13336542/ERR13336542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/042/ERR13336542/ERR13336542_2.fastq.gz	2571277949;2638226291	7d999d95e3472b380b15159acd36de7a;75086020c88bfa78e649c3c3a761c49a	ftp.sra.ebi.ac.uk/vol1/err/ERR133/042/ERR13336542/ERR13336542.bam	4959443331	35081f95d2b471a6c1dca417da1470a0	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336542/W1859_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336542/W1859_leaf_clean_2.fastq.gz	2428162611;2495255073	c01b05a105904c041258ed9b4f6dbb1d;8c68172ecd514a5fa07be2fe7ee9714b			
ERR13336543	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/043/ERR13336543/ERR13336543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/043/ERR13336543/ERR13336543_2.fastq.gz	3036270568;2937703125	fa27e555f46d4d32a32bd5bd36b88d3f;2e1f90cd3a63c23f1901ae70ce883f09	ftp.sra.ebi.ac.uk/vol1/err/ERR133/043/ERR13336543/ERR13336543.bam	6244006600	57b7f47872f0e4e0ed6fcb02dc68544e	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336543/W1865_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336543/W1865_leaf_clean_2.fastq.gz	2918494530;2809843130	b58c8605464b0cf9bc81fb8de8d28b59;29e9751ca1804af909506e11f8d190d3			
ERR13336545	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/045/ERR13336545/ERR13336545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/045/ERR13336545/ERR13336545_2.fastq.gz	2475489098;2535453083	4b5fbd0555b06807497d39c7f2198d54;0df6aaebd85287526c1705c0daffae60	ftp.sra.ebi.ac.uk/vol1/err/ERR133/045/ERR13336545/ERR13336545.bam	4803064726	b2f52025064c146f8e01355abbff7f59	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336545/W1890_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336545/W1890_leaf_clean_2.fastq.gz	2339722681;2400059988	6edf5a5ffc64046fd41f288fb4e71007;fc9c62bce85fafb2fd2ce1ab7c4fea2a			
ERR13336546	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/046/ERR13336546/ERR13336546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/046/ERR13336546/ERR13336546_2.fastq.gz	2513966121;2580450963	e39d091481cef3b2587a53eec2afbc62;8b6baeb4e69013c2693bebc43e3eae0d	ftp.sra.ebi.ac.uk/vol1/err/ERR133/046/ERR13336546/ERR13336546.bam	4881766827	afa15af629e7a8492a875f9a82f02da0	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336546/W1895_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336546/W1895_leaf_clean_2.fastq.gz	2378179002;2444943899	3a1d37c87a9f01ae1f126325b3760017;7cc87d2dce06877b958180b95b998e3f			
ERR13336548	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/048/ERR13336548/ERR13336548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/048/ERR13336548/ERR13336548_2.fastq.gz	2623244580;3013816001	3d3eb9513b4ae6c7e11743696913ae43;234a10d3d16110c1f77830dd3114d097	ftp.sra.ebi.ac.uk/vol1/err/ERR133/048/ERR13336548/ERR13336548.bam	5566461704	56a4e9a3065b8d491a13b69e21749810	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336548/W1943_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336548/W1943_leaf_clean_2.fastq.gz	2527802874;2924023451	b57a0004cda8824d0c68e237cd19c73c;29435110599e785ad99454851edcd184			
ERR13336551	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/051/ERR13336551/ERR13336551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/051/ERR13336551/ERR13336551_2.fastq.gz	2608166433;2654753650	90bd8adf2141e457eb9a3120e2d851da;c72de0fff22627de6169efa8fcf0adec	ftp.sra.ebi.ac.uk/vol1/err/ERR133/051/ERR13336551/ERR13336551.bam	5031485499	c12ce19785e466902bf5192e24d3410f	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336551/W2005_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336551/W2005_leaf_clean_2.fastq.gz	2463336183;2510279972	39421799938effa99d932acd81f47b85;28b1113b2c344993057437a7c2c205eb			
ERR13336554	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/054/ERR13336554/ERR13336554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/054/ERR13336554/ERR13336554_2.fastq.gz	2518559147;2599645732	a3674983454f10d9bc7aa8355aafb12c;0abaed362b7848a0168f9cd4ac1c4232	ftp.sra.ebi.ac.uk/vol1/err/ERR133/054/ERR13336554/ERR13336554.bam	4875604438	bb1bd07813cc3ef1390178c4d8e2d1fc	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336554/W2051_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336554/W2051_leaf_clean_2.fastq.gz	2380204549;2461682500	a54520c1308d69920d218a8b6f4e34a3;bd46f05a4cdb569c705f4bedbb22fd7a			
ERR13336555	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/055/ERR13336555/ERR13336555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/055/ERR13336555/ERR13336555_2.fastq.gz	4404565954;4646677218	e719365a055126744203ba242152d1cd;2adfdb8a753ad9eecae1fd73f119efdf	ftp.sra.ebi.ac.uk/vol1/err/ERR133/055/ERR13336555/ERR13336555.bam	8906886041	7347548c0f57079ae5657c77aabb7fac	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336555/W2053_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336555/W2053_leaf_clean_2.fastq.gz	4255272516;4492292518	35cb77842e0215793531684bd83a541b;829f0330d7f3ce342a0b505607ff58e9			
ERR13336557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/057/ERR13336557/ERR13336557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/057/ERR13336557/ERR13336557_2.fastq.gz	2879454478;2932933917	7bd4a1b7d085182f5b8b7e35d5fa3831;b9f0685cf10d0b68be26d32691433832	ftp.sra.ebi.ac.uk/vol1/err/ERR133/057/ERR13336557/ERR13336557.bam	5566535375	b7113807d1f5f9d1e41f527f122f047b	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336557/W2066_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336557/W2066_leaf_clean_2.fastq.gz	2721610631;2775451245	498ec210a409f0da61f2cf80935421d6;7c1da5238ef4c6ca8187e0156d863464			
ERR13336558	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/058/ERR13336558/ERR13336558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/058/ERR13336558/ERR13336558_2.fastq.gz	2891602093;2945081485	ca5200c69b7fcb604b6e8578d446ff30;bdb30c1da1fa32c1371b4a82cd70b724	ftp.sra.ebi.ac.uk/vol1/err/ERR133/058/ERR13336558/ERR13336558.bam	5565065841	f41f9eb162fc79cfc3b0e6d385272f86	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336558/W2099_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336558/W2099_leaf_clean_2.fastq.gz	2731851867;2785246328	36a149ff9927373e7310f591fdba2b4b;a941667320c27f0b2a6846854f08fae3			
ERR13336559	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/059/ERR13336559/ERR13336559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/059/ERR13336559/ERR13336559_2.fastq.gz	2897919433;2976532732	f0c346352784126025aa9a2104318384;3dd24c46c42142c8126c4a92da6a3278	ftp.sra.ebi.ac.uk/vol1/err/ERR133/059/ERR13336559/ERR13336559.bam	5595698087	b1e333446554b19980d22d5ce23fc9ed	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336559/W2108_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336559/W2108_leaf_clean_2.fastq.gz	2741582849;2820832463	09c2117832836005c98a56063993ea4f;eb8cbee6d082f080efcf0a2eb91deb6e			
ERR13336563	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/063/ERR13336563/ERR13336563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/063/ERR13336563/ERR13336563_2.fastq.gz	2328058582;2412521148	4430e79744ee54d766176b2a14628a34;06f1403c4dee7b1acf320bb7e7a206da	ftp.sra.ebi.ac.uk/vol1/err/ERR133/063/ERR13336563/ERR13336563.bam	4547964489	087d52e8dc6aec1b8013d824c45630a9	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336563/W2283_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336563/W2283_leaf_clean_2.fastq.gz	2199726924;2284543048	ca3852e77d5c27aa463977bf3760c731;f458fc66f9eabe1e1e29417a4383ba0d			
ERR13336565	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/065/ERR13336565/ERR13336565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/065/ERR13336565/ERR13336565_2.fastq.gz	1699234621;1924519581	505000ee0fce7c99d1b404a4f6cd9fd0;4a81ae1c90b8be1ced22977762049181	ftp.sra.ebi.ac.uk/vol1/err/ERR133/065/ERR13336565/ERR13336565.bam	3569726951	53de2b174af09ac4312be2f82fc5ca5d	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336565/W2308_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336565/W2308_leaf_clean_2.fastq.gz	1618451629;1843888113	ab183c86d99e7f14aa1e88bb6011cc3d;165952bf319401f898ec620f306b744a			
ERR13336567	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/067/ERR13336567/ERR13336567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/067/ERR13336567/ERR13336567_2.fastq.gz	3369601182;3757015960	51c55611f70a5ae3900b133a286a8aa9;9d583ab5fa342f2a08239af433eaafb0	ftp.sra.ebi.ac.uk/vol1/err/ERR133/067/ERR13336567/ERR13336567.bam	7039696709	9b4d4ecb8efde8f3df838a7b31dacd57	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336567/W2311_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336567/W2311_leaf_clean_2.fastq.gz	3241592185;3632118992	addaacde009f1fbd9882f2c69bd70b83;a7ce2202bf50b6a502d6c31e9ce56bb9			
ERR13336568	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/068/ERR13336568/ERR13336568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/068/ERR13336568/ERR13336568_2.fastq.gz	2723236321;2776739646	2c8cce09d97eaba8bab9960f87dc4e97;895bc592ec2f6588d0d8d367808eb4d9	ftp.sra.ebi.ac.uk/vol1/err/ERR133/068/ERR13336568/ERR13336568.bam	5285779973	9ad94ab4b29941e22c5489010adb0c95	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336568/W2318_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336568/W2318_leaf_clean_2.fastq.gz	2571633530;2625204284	0e2640abb027246feb05e97f939e02d7;ba153e54160c276cdd0adf664190c53f			
ERR13336569	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/069/ERR13336569/ERR13336569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/069/ERR13336569/ERR13336569_2.fastq.gz	2600723035;2686379801	32a455201f56f1d752bbeab0b3932fd2;ac832282675a4d687a1a891b0cb8ec58	ftp.sra.ebi.ac.uk/vol1/err/ERR133/069/ERR13336569/ERR13336569.bam	5097521729	04fb55418094694f9479574f04f455ae	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336569/W2319_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336569/W2319_leaf_clean_2.fastq.gz	2458036980;2543978811	26bb43ae7e80dcb6c9586989b03a3def;cc201e8c28dc50392498affef680794c			
ERR13336573	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/073/ERR13336573/ERR13336573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/073/ERR13336573/ERR13336573_2.fastq.gz	1741574414;1931168665	d36deaa558acb8002c82717e5a60412d;76fbdc2c8f6f224f7d5c685416180b7d	ftp.sra.ebi.ac.uk/vol1/err/ERR133/073/ERR13336573/ERR13336573.bam	3607213286	e8f56fe9b6a9343f18f971ceb2b9d1f2	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336573/W3000_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336573/W3000_leaf_clean_2.fastq.gz	1654304458;1845351719	daf5e3e5d39152e1068b51b45c6694eb;54b59eba5e4b8fd66ea8be1972ba0c15			
ERR13336575	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/075/ERR13336575/ERR13336575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/075/ERR13336575/ERR13336575_2.fastq.gz	2201921030;2248870756	378f7f1e9f18fcf0e8cf906534e2ec20;327003addadc75930150b9f9276d7bfc	ftp.sra.ebi.ac.uk/vol1/err/ERR133/075/ERR13336575/ERR13336575.bam	4277813783	a995099cd8871c56e6d65da514adbf66	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336575/W3009_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336575/W3009_leaf_clean_2.fastq.gz	2077199522;2124636541	aabe2b1cc877976d758d51cd1619b8bb;fca84608838aa7b0efa9344c5792c7d4			
ERR13336578	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/078/ERR13336578/ERR13336578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/078/ERR13336578/ERR13336578_2.fastq.gz	2736285265;2833010294	f35f3d552d66046e5c01ed9c23497e5e;6c249aa3ef31e49a39d0dbe42176cc1e	ftp.sra.ebi.ac.uk/vol1/err/ERR133/078/ERR13336578/ERR13336578.bam	5334570726	27f6b969c209ffe1abec53b61724ab14	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336578/W3033_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336578/W3033_leaf_clean_2.fastq.gz	2584310737;2681574044	dd8abb55808f67fbfb41e6f7c5b387d8;2825e3858392bc44bd1b9a00337d635a			
ERR13336582							ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336582/W3040_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336582/W3040_leaf_clean_2.fastq.gz	3441711067;3677318528	37667ea605915c119b8dfdc35f285969;870594641c9c6cf1f8ea10131d8073fc			
ERR13336584	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/084/ERR13336584/ERR13336584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/084/ERR13336584/ERR13336584_2.fastq.gz	2349181367;2417165056	525c8e1d699417c3efdd594eb7a7eb6d;9a026da425476de12b2ba5da3d8794e5	ftp.sra.ebi.ac.uk/vol1/err/ERR133/084/ERR13336584/ERR13336584.bam	4600958798	de2a86d89ca1c4a93a3d70b60bcd7113	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336584/W3047_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336584/W3047_leaf_clean_2.fastq.gz	2219335123;2287635477	213f8a31dabe89c05d1aab1ca6fb4c5d;bc2490e1f7817fdc26cd9bbd6dcb7b4e			
ERR13336587	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/087/ERR13336587/ERR13336587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/087/ERR13336587/ERR13336587_2.fastq.gz	2928871750;3275726628	ddbf22e462327d36bcb6f7fd97a614ab;7260251c94fb0c73ed734bd08c1cc857	ftp.sra.ebi.ac.uk/vol1/err/ERR133/087/ERR13336587/ERR13336587.bam	6081758654	3a7d1fe21838459681c4a79721b71f2c	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336587/W3054_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336587/W3054_leaf_clean_2.fastq.gz	2821116780;3171959210	93fefd6f4c56344993ba2ba23b31d0ab;880b372f1309d8b9b14e814fdfcb34a7			
ERR13336591	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/091/ERR13336591/ERR13336591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/091/ERR13336591/ERR13336591_2.fastq.gz	2508139689;2782361866	502d46780c60664e3b4f6e4e099517bd;62e22aa83eecced2ad2ac912eeac2392	ftp.sra.ebi.ac.uk/vol1/err/ERR133/091/ERR13336591/ERR13336591.bam	5188815181	07bf512df4fa1fe0e3d2fa9bb305cbbd	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336591/W3071_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336591/W3071_leaf_clean_2.fastq.gz	2415824010;2693134858	e9556ee658fafba3f84e5aa5a263978c;b7218a5c0af848fe5be3c19cf248fa46			
ERR13336592	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/092/ERR13336592/ERR13336592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/092/ERR13336592/ERR13336592_2.fastq.gz	3207344772;3495826358	2f9c013a58f444598040c3ebafc46fd8;49d52434b0438f5e52f1cfed7b2e05d5	ftp.sra.ebi.ac.uk/vol1/err/ERR133/092/ERR13336592/ERR13336592.bam	6575188578	ca03cac19286b56ef3bee17386f35115	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336592/W3074_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336592/W3074_leaf_clean_2.fastq.gz	3091010499;3383596736	9cf83937a7e6de41549adcc25dbb6923;a5dc8fabaf6682439a9b1b5d0ff6ce1d			
ERR13336594	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/094/ERR13336594/ERR13336594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/094/ERR13336594/ERR13336594_2.fastq.gz	2682377298;2772509225	6c733ec4e5cb188078cfc17d4b81583c;f674e132d4f0125eddda6f91244fb0b8	ftp.sra.ebi.ac.uk/vol1/err/ERR133/094/ERR13336594/ERR13336594.bam	5239137692	08899f4479550cb2f473f61059789f1b	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336594/W3086_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336594/W3086_leaf_clean_2.fastq.gz	2533256995;2624012019	5ceb844e8f3aa8a2064713e02d954049;1c40d9b2aa1e4f3858a22b65711352d7			
ERR13336595	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/095/ERR13336595/ERR13336595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/095/ERR13336595/ERR13336595_2.fastq.gz	3275226563;3536616760	f0229dbae44c4115d2184a2f58648d19;6f3ba3cd4e1f1493bf37a877da576fda	ftp.sra.ebi.ac.uk/vol1/err/ERR133/095/ERR13336595/ERR13336595.bam	6723922274	dfb52147c08892e45bd5081d6c5b6d6e	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336595/W3088_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336595/W3088_leaf_clean_2.fastq.gz	3161968221;3424081060	5e51e42a9cc4ff31b5148224fab5e7d1;915d322272dd02a5f148069de0635fe7			
ERR13336596	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/096/ERR13336596/ERR13336596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/096/ERR13336596/ERR13336596_2.fastq.gz	2508714558;2540043446	c5e66daf92570b2bf1dd9d1e826fa071;9130ba2a02fc2da992bea85641306ff8	ftp.sra.ebi.ac.uk/vol1/err/ERR133/096/ERR13336596/ERR13336596.bam	4825572604	efb870cacd0135f4e997e87a6a883c71	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336596/W3090_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336596/W3090_leaf_clean_2.fastq.gz	2368126016;2399175446	b4b953ba6d0e453def44555977a1e90a;e0f661e2400ff6e1e6b771a2fd2b878b			
ERR13336597	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/097/ERR13336597/ERR13336597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/097/ERR13336597/ERR13336597_2.fastq.gz	2179618673;2444197498	f168a508714dd9657c89251b08765ecb;bdb49749c87452c4f40225ba7168725e	ftp.sra.ebi.ac.uk/vol1/err/ERR133/097/ERR13336597/ERR13336597.bam	4573870116	52367832f73ce62f69f99ea5186226e5	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336597/W3092_leaf_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336597/W3092_leaf_clean_2.fastq.gz	2097198901;2363149450	e2a407055f972dcfe57b70929d89983c;561a7843c6910a51df21a92011dc36ec			
ERR13336600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/000/ERR13336600/ERR13336600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/000/ERR13336600/ERR13336600_2.fastq.gz	2937238042;3009843375	e5074aa7e7a11deb20f8852c0b046844;71df249bfb58e4342cb28dcf12166b72	ftp.sra.ebi.ac.uk/vol1/err/ERR133/000/ERR13336600/ERR13336600.bam	5670221753	28a0d8a625305b21710f18a00f66865b	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336600/Gla4_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336600/Gla4_root_clean_2.fastq.gz	2775053308;2845758283	441f372031c7ca605c0452069bf15df3;e487eadb75fc527f18de1e985413c0fb			
ERR13336601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/001/ERR13336601/ERR13336601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/001/ERR13336601/ERR13336601_2.fastq.gz	3559621948;3727636484	4867efd91b5c935176faeffa2e415f9a;086eae7a1cac396fcdb901c6ce0316fe	ftp.sra.ebi.ac.uk/vol1/err/ERR133/001/ERR13336601/ERR13336601.bam	7187449009	63f211db3c1c77504218a2f73227df39	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336601/GP100_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336601/GP100_root_clean_2.fastq.gz	3458066114;3623921544	da16a300b583b61c109f39ac8b3f1844;d5422112acf9b072f74f5304ec4b096c			
ERR13336602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/002/ERR13336602/ERR13336602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/002/ERR13336602/ERR13336602_2.fastq.gz	3699401699;3871438868	0b56eb11060f05a2c987fa576621af14;bc9a5d9611f31682800d03711b792215	ftp.sra.ebi.ac.uk/vol1/err/ERR133/002/ERR13336602/ERR13336602.bam	7484542006	7cfc938a1412f72d1b4317a12e0129b3	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336602/GP117_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336602/GP117_root_clean_2.fastq.gz	3595904866;3766654471	d560599fe7b896cdb3c58765d1ab038a;fb178dc2214c65174151a473d93e4eba			
ERR13336603	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/003/ERR13336603/ERR13336603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/003/ERR13336603/ERR13336603_2.fastq.gz	2638778020;2595205587	11883207a955e2106646ffd7e2b9f230;860120660a19a2c8f5d0dd7ebd6b2b1b	ftp.sra.ebi.ac.uk/vol1/err/ERR133/003/ERR13336603/ERR13336603.bam	5163659725	c7d6cc7d825815adf0d7cf5ac2bac457	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336603/GP119_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336603/GP119_root_clean_2.fastq.gz	2559089966;2512752801	70d75c3f54d4adcb230c7d63c73d6678;6b8537152d45cfdc056536d2d8f78098			
ERR13336609	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/009/ERR13336609/ERR13336609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/009/ERR13336609/ERR13336609_2.fastq.gz	4583680655;4852480108	1d66c1fa0de96833e11424e41b584f5a;4d0505a4cd4a415bc9ca436573042ff0	ftp.sra.ebi.ac.uk/vol1/err/ERR133/009/ERR13336609/ERR13336609.bam	9291862369	1041623a9750ba01470502237b30b152	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336609/GP622_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336609/GP622_root_clean_2.fastq.gz	4419640273;4683487088	64fdb826754a5d36b1719eb93593943a;5bb87fded5cf8f850a4b29311089beda			
ERR13336614	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/014/ERR13336614/ERR13336614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/014/ERR13336614/ERR13336614_2.fastq.gz	4573350806;4847611810	72046d04a54af6594061a2c93ab66110;8e80b3803f788ca292a284d421ebd096	ftp.sra.ebi.ac.uk/vol1/err/ERR133/014/ERR13336614/ERR13336614.bam	9270470391	8d1912df992c06b414bd78908d120806	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336614/Nip_hifi_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336614/Nip_hifi_root_clean_2.fastq.gz	4417347829;4683181107	ec2d7b8089a768c9ffd74b1f689700b8;19cfca0f8af0f5388fd7f13dde295aec			
